content,label,num_words,num_unique_words,words_vs_unique
"vnu univ technol & engn, 144 xuan thuy, hanoi, vietnam",9,10,10,90.9090909090909
"duy tan univ, inst res & dev, quang trung, danang, vietnam",6,11,11,91.66666666666666
"vietnam natl univ, univ econ & business, 144 xuan thuy rd, hanoi, vietnam",9,13,12,85.71428571428571
"duy tan univ, fac civil engn, inst res & dev, p809-k7-25 quang trung, danang 55000, vietnam",6,16,16,94.11764705882352
"vnu univ linguist & int studies, hanoi, vietnam",9,8,8,88.88888888888889
"duy tan univ, ctr res & dev, k7-25 quang trung, danang, vietnam",6,12,12,92.3076923076923
"ton duc thang univ, fac elect & elect engn, power syst optimizat res grp, ho chi minh city, vietnam",5,19,18,90.0
"hust, biomed elect ctr, hanoi, vietnam",8,6,6,85.71428571428571
"vietnam acad sci & technol, inst math, int master class, 18 hoang quoc viet rd, hanoi, vietnam",1,17,16,88.88888888888889
"vietnam forestry univ, dept forestry technol & machinery, hanoi, vietnam",2,10,8,72.72727272727273
"hanoi univ sci & technol, itims, dai co viet 1, hanoi, vietnam",8,12,12,92.3076923076923
"duy tan univ, grad sch, da nang, vietnam",6,8,8,88.88888888888889
"vietnam natl univ, dept geotech, fac geol, vnu univ sci, 334 nguyen trai, hanoi, vietnam",9,15,14,87.5
"univ sci, vnu, fac math mech & informat, hanoi, vietnam",9,10,10,90.9090909090909
"vnu, ifi, hanoi, vietnam",9,4,4,80.0
"hanoi univ sci & technol, itims, 1 dai co viet, hanoi, vietnam",8,12,12,92.3076923076923
"vietnam acad sci & technol, inst mat sci, r 125,bld a2,18 hoang quoc viet rd, hanoi, vietnam",1,17,16,88.88888888888889
"hanoi univ sci & technol, sch mat & engn, dept iron & steelmaking, 1 dai co viet rd, hanoi, vietnam",8,20,18,85.71428571428571
"vietnam natl univ, ho chi minh city univ technol hcmut, sch ind management sim, ho chi minh city, vietnam",0,19,15,75.0
"ho chi minh city univ technol, fac chem engn, vnu hcm, 268 ly thuong kiet, ho chi minh city, vietnam",0,20,17,80.95238095238095
"hanoi univ sci & technol, dept automat control, hanoi, vietnam",8,10,10,90.9090909090909
"ton duc thang univ, falculty civil engn, ho chi minh city, vietnam",5,12,12,92.3076923076923
"hanoi univ sci & technol, int training inst mat sci, 1 dai co viet, hanoi, vietnam",8,16,16,94.11764705882352
"univ engn & technol, vnu hanoi, hanoi, vietnam",9,8,7,77.77777777777779
"vietnamese acad sci & technol, iebr, dept parasitol, hanoi, vietnam",1,10,10,90.9090909090909
"hue univ, dept genet, hue, vietnam",7,6,6,85.71428571428571
"ton duc thang univ, ceram & biomat res grp, ho chi minh city 800010, vietnam",5,15,15,93.75
"ton duc thang univ, fac elect elect engn, power syst optimizat res grp, 19 nguyen huu tho str, ho chi minh city, vietnam",5,23,22,91.66666666666666
"vast, inst trop biol, ho chi minb, vietnam",1,8,8,88.88888888888889
"vietnam acad sci & technol, dept pharmacol med & agron biotechnol, 18 hoang quoc viet, hanoi, vietnam",1,17,15,83.33333333333334
"vietnam natl univ, ho chi minh city univ technol, fac mat technol, 268 ly thuong kiet,dist 10, ho chi minh city, vietnam",0,22,17,73.91304347826086
"hanoi univ sci & technol, dept phys chem, hanoi, vietnam",8,10,10,90.9090909090909
"ho chi minh city univ technol, dept chem engn, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,20,17,80.95238095238095
"vnu univ engn & technol, fac informat technol, bldg e3,144 xuan thuy str, hanoi 100000, vietnam",9,16,15,88.23529411764706
"hanoi univ sci & technol, sch elect & telecom, 1 dai co viet, hanoi, vietnam",8,15,14,87.5
"vietnam natl univ, john von neumann inst, linh trung ward, vnu it pk, hcmc, vietnam",0,15,14,87.5
"ton duc thang univ, fac elect & elect engn, ho chi minh city, vietnam",5,14,13,86.66666666666667
"ho chi minh city univ technol, dept bridge & highway engn, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,22,19,82.6086956521739
"ton duc thang univ, div computat phys, inst computat sci, ho chi minh city 70000, vietnam",5,16,15,88.23529411764706
"vietnam natl univ hcmc, thu duc, ho chi minh, vietnam",0,10,9,81.81818181818183
"can tho univ, coll informat & commun technol, campus 2,3-2 st, can tho city, vietnam",4,15,13,81.25
"hanoi univ sci & technol hust, adv inst sci & technol aist, 1 dai co viet st, hanoi, vietnam",8,19,16,80.0
"vietnam acad sci & technol, 18 hoang quoc viet cau giay, hanoi, vietnam",1,13,12,85.71428571428571
"ton duc thang univ, evidence based med res grp, ho chi minh city 70000, vietnam",5,15,15,93.75
"vietnam acad sci & technol, inst chem, dept green chem, hanoi, vietnam",1,12,10,76.92307692307693
"vietnam acad sci & technol, southern inst ecol, 1 mac dinh chi,dist 1, ho chi minh city, vietnam",1,18,17,89.47368421052632
"ho chi minh city univ technol, fac elect elect engn, ho chi minh city, vietnam",0,15,11,68.75
"inst ecol & biol resources, dept vertebrate zool, 18 hoang quoc viet, hanoi, vietnam",1,14,14,93.33333333333333
"vietnam acad sci & technol, inst geol sci, 84 chua lang st, hanoi, vietnam",1,14,13,86.66666666666667
"vnu univ sci, fac phys, 334 nguyen trai, hanoi, vietnam",9,10,10,90.9090909090909
"hanoi univ sci & technol hust, int training inst mat sci itims, 1 dai co viet rd, hanoi, vietnam",8,19,18,90.0
"ho chi minh city univ technol, fac mech engn, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,20,17,80.95238095238095
"cantho univ, coll engn technol, dept civil engn, cantho city, vietnam",4,11,10,83.33333333333334
"vietnam natl univ, univ econ & business, fac business adm, hanoi, vietnam",9,12,11,84.61538461538461
"vietnam natl univ, ctr nat resources & environm stud, hanoi 100000, vietnam",9,12,11,84.61538461538461
"vietnam natl univ, fac engn phys & nanotechnol, vnu univ engn & technol, nano magnet mat & devices dept, e3 bldg,144 xuan thuy rd, hanoi, vietnam",9,26,22,81.48148148148148
"ton duc thang univ, fac elect & elect engn, power syst res grp, ho chi minh city, vietnam",5,18,17,89.47368421052632
"vietnam natl univ ho chi minh city vnu hcm, inst nanotechnol int, linh trung ward, community 6, ho chi minh city, vietnam",0,22,18,78.26086956521739
"vietnam natl univ, univ sci, lab stem cell res & applicat, ho chi minh city, vietnam",0,16,15,88.23529411764706
"ho chi minh city univ technol, fac comp sci & engn, 268 ly thuong kiet, ho chi minh city, vietnam",0,20,17,80.95238095238095
"vietnam natl univ, univ econ & business ueb, hanoi, vietnam",9,10,9,81.81818181818183
"vast, inst phys, ho chi minh city, vietnam",1,8,8,88.88888888888889
"vast, inst nat prod chem, 18 hoang quoc viet, caugiay, hanoi, vietnam",1,12,12,92.3076923076923
"vast, inst marine biochem imbc, dept bioact prod, 18 hoang quoc viet, hanoi, vietnam",1,14,14,93.33333333333333
"hanoi univ sci & technol, adv inst sci & technol, dept nanosci & nanotechnol, hanoi 10000, vietnam",8,17,12,66.66666666666666
"vietnam natl univ, univ informat technol, fac comp network & commun, ho chi minh city, vietnam",0,16,15,88.23529411764706
"hue univ, grad sch agr & forestry, dept parasitol & infect dis, lab parasitol, 24 phung hung st, hue city, vietnam",7,21,19,86.36363636363636
"can tho univ, sch educ, dept phys, 3-2 st, can tho, vietnam",4,12,11,84.61538461538461
"vietnam natl univ vnu hcm, ho chi minh city univ technol, mat technol key lab mtlab, 268 ly thuong kiet,dist 10, ho chi minh city, vietnam",0,26,21,77.77777777777779
"grad univ sci & technol, vietnam acad sci & technol, 18 hoang quoc viet cau giay, hanoi, vietnam",1,18,14,73.68421052631578
"vietnam acad sci & technol, inst trop technol, 18 hoang quoc viet st, hanoi 100000, vietnam",1,16,14,82.35294117647058
"can tho univ, coll aquaculture & fisheries, can tho, vietnam",4,10,9,81.81818181818183
"vietnam natl univ, univ nat sci, dept math & comp sci, ho chi minh city, vietnam",0,16,14,82.35294117647058
"vietnam natl univ, int univ, hcmc, linhtrung ward, quarter 6, ho chi minh city, vietnam",0,15,13,81.25
"can tho univ, coll rural dev, can tho 270000, vietnam",4,10,8,72.72727272727273
"hanoi univ sci & technol, ctr technol innovat, 325-c1,1 dai co viet rd, hanoi, vietnam",8,15,15,93.75
"ha noi natl univ, sch grad studies, hanoi, vietnam",9,9,9,90.0
"vietnam acad sci technol, tay nguyen inst sci res, hanoi, vietnam",1,11,9,75.0
"vast, inst genome res, 18 hoang quoc viet, hanoi, vietnam",1,10,10,90.9090909090909
"vietnam natl univ agr, ctr interdisciplinary res rural dev, hanoi, vietnam",3,11,10,83.33333333333334
"vietnam acad sci & technol, inst biotechnol, lab fermentat technol, hanoi, vietnam",1,12,10,76.92307692307693
"univ sci, vietnam natl univ, fac biol, dept microbiol, 334 nguyen trai, hanoi, vietnam",9,14,13,86.66666666666667
"vietnam acad sci & technol, inst geog, hanoi, vietnam",1,9,8,80.0
"vietnam natl univ, int univ, biomed engn dept, pharmaceut engn lab, ho chi minh city 70000, vietnam",0,17,14,77.77777777777779
"vietnam natl univ, dept mech engn & automat, 11 xuan thuy, hanoi 84, vietnam",9,14,13,86.66666666666667
"hanoi natl univ, 334 nguyen trai str, hanoi, vietnam",9,9,9,90.0
"natl univ sci ho chi minh city, dept organ chem, ho chi minh city, vietnam",0,15,11,68.75
"vnu univ engn & technol, sislab, 144 xuan thuy rd, hanoi, vietnam",9,12,12,92.3076923076923
"duy tan univ, res & dev ctr visualizat & simulationin, danang, vietnam",6,12,11,84.61538461538461
"hue univ, inst biotechnol, hue 530000, vietnam",7,7,6,75.0
"hanoi univ sci, fac chem, vnu, 19 le thanh tong st, hanoi, vietnam",9,13,13,92.85714285714286
"hanoi univ sci & technol, sch elect & telecommun, 405-c9,1 dai co viet, hanoi, vietnam",8,15,14,87.5
"vietnam acad sci & technol, vietnam natl museum nat, dept biol, 18th hoang quoc viet rd, hanoi, vietnam",1,18,16,84.21052631578947
"vietnam acad sci & technol, inst geol, dept geotech, 84 chua lang, hanoi, vietnam",1,14,13,86.66666666666667
"hanoi univ sci & technol, sch appl math & informat, hanoi, vietnam",8,12,11,84.61538461538461
"vietnam natl univ hochiminh city, inst environm & resources, 142 to hien thanh st,dist 10, hochiminh city, vietnam",0,18,15,78.94736842105263
"cantho univ, can tho, vietnam",4,5,5,83.33333333333334
"hue univ, dept english, coll foreign languages, hue, vietnam",7,9,9,90.0
"hanoi univ sci, fac math mech & informat, 334 nguyen trai str, hanoi, vietnam",9,14,14,93.33333333333333
"vietnam acad sci & technol, inst appl mat sci, dept pharmaceut biochem, ho chi minh city, vietnam",1,17,16,88.88888888888889
"ho chi minh city univ technol, 268 ly thuong kiet st,10th dist, ho chi minh city, vietnam",0,17,14,77.77777777777779
"hanoi univ sci & technol, sch environm sci & technol, 1 dai co viet, hanoi, vietnam",8,16,13,76.47058823529412
"vietnam acad sci & technol, inst oceanog, 01 cau da st, nha trang city, khanh hoa provi, vietnam",1,18,17,89.47368421052632
"ho chi minh city univ technol, vnu hcm, ho chi minh city, vietnam",0,13,10,71.42857142857143
"duy tan univ, inst res & dev, k7-25 quang trung, da nang 550000, vietnam",6,14,14,93.33333333333333
"vnu hcmc, int univ, sch biotechnol, ho chi minh city, vietnam",0,11,11,91.66666666666666
"vietnam acad sci & technol, ctr computat phys, inst phys, 10 dao tan st, hanoi, vietnam",1,16,14,82.35294117647058
"vast, inst mech, dept solid mech, hanoi, vietnam",1,8,7,77.77777777777779
"univ sci & technol hanoi, 18 hoang quoc viet, hanoi, vietnam",1,11,10,83.33333333333334
"vietnam natl univ hcm, int univ, sch biotechnol, quarter 6,linh trung ward, ho chi minh city 70000, vietnam",0,18,17,89.47368421052632
"ho chi minh city univ technol, vietnam natl univ, cse, ho chi minh city, vietnam",0,15,11,68.75
"ho chi minh city univ technol, inorgan chem engn dept, fac chem engn, ho chi minh city, vietnam",0,18,14,73.68421052631578
"vietnam acad sci & technol, inst chem, 18 hoang quoc viet st, hanoi 10000, vietnam",1,15,14,87.5
"ton duc thang univ, inst computat sci, div computat math & engn, ho chi minh, vietnam",5,16,15,88.23529411764706
"hue univ med & pharm hue, fac stomatol, hue, vietnam",7,10,9,81.81818181818183
"viet nam natl univ agr, hanoi, vietnam",3,7,7,87.5
"vietnam natl univ ho chi minh city, biomed engn dept, pharmaceut engn lab, int univ, ho chi minh city 700000, vietnam",0,21,16,72.72727272727273
"vietnam natl univ, univ econ & business, room 705,bldg e4,144 xuan thuy st, hanoi, vietnam",9,15,14,87.5
"vast, inst geophys, hanoi, vietnam",1,5,5,83.33333333333334
"hanoi univ sci & technol, esrc lab, hanoi, vietnam",8,9,9,90.0
"hue univ, dept math, coll educ, hue, vietnam",7,8,8,88.88888888888889
"hue univ, inst biotechnol, dept immunol & vaccine, phu vang dist, thua thien hue, vietnam",7,15,15,93.75
"can tho univ, dept automat technol, can tho, vietnam",4,9,8,80.0
"hue univ, univ educ, fac phys, 34 le loi str, hue city 530000, vietnam",7,14,13,86.66666666666667
"hue univ sci, dept engn geol & hydrogeol, 77 nguyen hue, hue city, vietnam",7,14,13,86.66666666666667
"vast, inst marine biochem, 18 hoang quoc viet rd, hanoi, vietnam",1,11,11,91.66666666666666
"vietnam natl univ, dept mech engn & automat, 144 xuan thuy, hanoi 84, vietnam",9,14,13,86.66666666666667
"vnu univ social sci & humanities hanoi, ipam, fac management sci, 336 nguyen trai, hanoi, vietnam",9,16,15,88.23529411764706
"vietnam acad sci & technol, ctr informat & comp, 18 hoang quoc viet, hanoi, vietnam",1,15,13,81.25
"vietnam acad sci & technol, dept aquat ecol & water environm, inst ecol & biol resources, 18 hoang quoc viet, hanoi, vietnam",1,22,18,78.26086956521739
"vietnam natl univ ho chi minh city, univ sci, fac mat sci, 227 nguyen van cu,dist 5, ho chi minh city, vietnam",0,22,15,65.21739130434783
"vietnam natl univ, univ sci, sch informat technol, 227 nguyen van cu,dist 5, ho chi minh city, vietnam",0,18,17,89.47368421052632
"ho chi minh univ technol, ho chi minh city, vietnam",0,10,7,63.63636363636363
"hue univ, hue univ med & pharm, 06 ngo quyen, hue 530000, vietnam",7,13,11,78.57142857142857
"vietnam acad sci & technol, inst oceanog, dept biochem, 1 cau da, nha trang, khanh hoa, vietnam",1,17,16,88.88888888888889
"vietnam natl univ hcmc, sch med, res ctr genet & reprod hlth cgrh, room 608,vnu hcm adm bldg,quarter 6, ho chi minh city, vietnam",0,24,23,92.0
"vietnam natl univ hcmc, int univ, linh trung ward, quarter 6, ho chi minh city, vietnam",0,16,15,88.23529411764706
"ha noi univ sci & technol, sch engieering phys, dept opt & optoelect, 1 dai co viet st, hanoi, vietnam",8,20,19,90.47619047619048
"ton duc thang univ, fac sci appl, 19 nguyen huu tho st,dist 7, ho chi minh city, vietnam",5,18,18,94.73684210526315
"hanoi univ sci, vietnam natl univ, fac environm sci, 334 nguyen trai rd, hanoi, vietnam",9,15,13,81.25
"vietnam natl univ, univ sci, lab stem cell res & applicat, 227 nguyen cu,dist 5, ho chi minh city, vietnam",0,20,19,90.47619047619048
"vietnam acad sci & technol, inst appl mat sci, 01 mac dinh chi,dist 1, ho chi minh city, vietnam",1,19,18,90.0
"can tho univ, sch educ, dept biol, xuan khanh ward, 3-2 st, ninh kieu dist 900000, can tho, vietnam",4,19,18,90.0
"hanoi univ sci hus vnu, dept math mech & informat mim, 334 nguyen trai rd, hanoi, vietnam",9,17,17,94.44444444444444
"hanoi univ sci & technol, sch informat & comp sci technol, hanoi, vietnam",8,13,10,71.42857142857143
"vietnam acad sci & technol, inst chem, a18,18 hoang quoc viet, hanoi, vietnam",1,13,12,85.71428571428571
"ton duc thang univ, fac elect & elect engn, wireless commun res grp, 19 nguyen huu tho str,tan phong ward, ho chi minh city, vietnam",5,25,24,92.3076923076923
"can tho univ, coll nat sci, can tho, vietnam",4,9,8,80.0
"hanoi univ sci & technol, bach khoa cyber secur ctr, 1 dai co viet st, hanoi, vietnam",8,17,17,94.44444444444444
"hanoi univ sci & technol, sch heat engn & refrigerat, 01 dai co viet, hanoi, vietnam",8,16,15,88.23529411764706
"vietnam natl univ, fac biol, dept anim physiol & biotechnol, ho chi minh city, vietnam",0,15,14,87.5
"vnua, fas, hanoi 10000, vietnam",3,5,5,83.33333333333334
"hanoi univ sci & technol, sch chem engn, dept phys chem, hanoi, vietnam",8,13,13,92.85714285714286
"ton duc thang univ, fac elect & elect engn, dist 7, ho chi minh, vietnam",5,15,14,87.5
"vietnam natl univ, coll educ, g7 bldg,144 xuan thuy st, hanoi, vietnam",9,12,11,84.61538461538461
"univ sci, fac geol, hanoi, vietnam",9,6,6,85.71428571428571
"vietnam natl univ hcm city vnu hcm, ho chi minh city univ technol hcmut, ho chi minh city, vietnam",0,19,13,65.0
"vietnam acad sci & technol, ctr training consultancy & technol transfer, 18 hoang quoc viet st, ha noi city, vietnam",1,20,18,85.71428571428571
"ton duc thang univ, fac elect & elect engn, ho chi minh city, vietnam",5,14,13,86.66666666666667
"vietnam natl univ ho chi minh city vnu hcm, univ sci, dept solid state phys, 227 nguyen van cu st, ho chi minh city, vietnam",0,25,20,76.92307692307693
"vietnam natl univ, univ econ & business, p407 e4 144 xuan thuy, hanoi, vietnam",9,14,13,86.66666666666667
"vnu inst vietnamese studies & dev sci, hanoi, vietnam",9,9,9,90.0
"hanoi univ sci, vnu, res ctr environm technol & sustainable dev, cetasd, hanoi, vietnam",9,14,14,93.33333333333333
"hanoi univ sci & technol, sch mat sci & engn, hanoi, vietnam",8,12,10,76.92307692307693
"ho chi minh city univ technol, fac chem engn, 268-ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,19,16,80.0
"vietnamese acad sci & technol, inst phys, 10 dao tan, hanoi, vietnam",1,12,12,92.3076923076923
"vnua, coll vet med, hanoi, vietnam",3,6,6,85.71428571428571
"duy tan univ, inst res & dev, r 809,k7-25 quang trung, da nang city, vietnam",6,15,15,93.75
"vietnam natl univ, vnu univ engn & technol, fac engn phys & nanotechnol, 144 xuan thuy, hanoi, vietnam",9,18,15,78.94736842105263
"hue univ agr & forestry, hue city, vietnam",7,8,7,77.77777777777779
"vast, inst phys, 10 dao tan, hanoi, vietnam",1,8,8,88.88888888888889
"cantho univ, coll aquaculture & fisheries, dept fisheries management & econ, long xuyen city, vietnam",4,15,14,87.5
"ha noi univ sci & technol, sch elect & telecommun, 1 dai co viet, hanoi, vietnam",8,16,15,88.23529411764706
"vietnam natl univ agr, res ctr trop bees & beekeeping, hanoi, vietnam",3,12,11,84.61538461538461
"ton duc thang univ, 19 nguyen huu tho str,dist 7, ho chi minh city, vietnam",5,15,15,93.75
"vast, hanoi, vietnam",1,3,3,75.0
"vietnam natl univ agr, cares, hanoi, vietnam",3,7,6,75.0
"vnu univ engn & technol, 144 xuan thuy rd, hanoi, vietnam",9,11,11,91.66666666666666
"nguyen, ck; tran, nq, vietnam natl univ hochiminh city, int univ, sch biotechnol, quarter 6, hochiminh city, vietnam",0,18,15,78.94736842105263
"grad univ sci & technol, vietnam acad sci & technol, hanoi, vietnam",1,12,8,61.53846153846154
"vietnam natl univ, univ sci, fac environm, ho chi minh city 700000, vietnam",0,13,12,85.71428571428571
"vietnam natl univ hochiminh city, univ sci, 227 nguyen van cu st,dist 5, hochiminh city, vietnam",0,16,12,70.58823529411765
"ton duc thang univ, 19 nguyen huu tho st,tan phong ward,dist 7, ho chi minh city, vietnam",5,17,17,94.44444444444444
"cantho univ, cantho city, vietnam",4,5,4,66.66666666666666
"vietnam natl univ, int univ, sch elect engn, hochiminh city, vietnam",0,11,9,75.0
"ho chi minh city univ technol, comp sci & engn, ho chi minh city, vietnam",0,15,12,75.0
"can tho univ technol, fac gen sci, can tho city, vietnam",4,11,9,75.0
"ton duc thang univ, fac informat technol, 19 nguyen huu tho st,tan phong ward,dist 7, ho chi minh city, vietnam",5,20,20,95.23809523809523
"vnu hanoi univ engn & technol, hmi lab, hanoi, vietnam",9,10,10,90.9090909090909
"vietnam acad sci & technol, vietnam southern satellite technol applicat ctr, 1 mac dinh chi st, ho chi minh city, vietnam",1,21,18,81.81818181818183
"ton duc thang univ, plant stress res grp, ho chi minh city, vietnam",5,13,13,92.85714285714286
"vnu, univ engn & technol, data commun & comp networks, hanoi, vietnam",9,12,11,84.61538461538461
"hanoi univ sci & technol, sch environm sci & technol, 1 dai co viet rd, hanoi, vietnam",8,17,14,77.77777777777779
"vietnam acad sci & technol, inst genome res, hanoi 100000, vietnam",1,11,10,83.33333333333334
"hue univ, coll sci, hue 530000, vietnam",7,7,6,75.0
"vast, inst informat technol, 18 hoang quoc viet, hanoi, vietnam",1,10,10,90.9090909090909
"vietnam acad sci & technol, inst chem, 18 hoang quoc viet rd, hanoi 100000, vietnam",1,15,14,87.5
"ton duc thang univ, fac pharm, ho chi minh city 700000, vietnam",5,12,12,92.3076923076923
"ton duc thang univ, fac elect & elect engn, tan phong ward, 19 nguyen huu tho str,dist 7, ho chi minh city, vietnam",5,23,22,91.66666666666666
"van do, t, vietnam acad sci & technol, vietnam natl museum nat, 18 hoang quoc viet, hanoi, vietnam",1,18,16,84.21052631578947
"vast, inst trop biol, vnm herbarium, 85 tran quoc toan st,dist 3, ho chi minh city, vietnam",1,17,17,94.44444444444444
"vietnam acad sci & technol, inst biotechnol, dept algal biotechnol, 18 hoang quoc viet rd, hanoi, vietnam",1,17,15,83.33333333333334
"vietnam natl univ hochiminh city, int univ, dept math, ho chi minh city, vietnam",0,14,12,80.0
"can tho univ, dept land resources, coll environm & nat resources, can tho, vietnam",4,14,12,80.0
"vietnam natl univ, ho chi minh city univ sci, fac biol, dept plant biotechnol & biotransformat, ho chi minh, vietnam",0,20,17,80.95238095238095
"ho chi minh city univ technol, fac chem engn, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,20,17,80.95238095238095
"ton duc thang univ, fac sci appl, tan phong ward, 19 nguyen huu tho str,dist 7, ho chi minh city, vietnam",5,21,21,95.45454545454545
"ho chi minh univ technol, elect & elect engn fac, ho chi minh city, vietnam",0,15,11,68.75
"ton duc thang univ, computat chem res grp, ho chi minh, vietnam",5,12,12,92.3076923076923
"can tho univ, biotechnol res & dev inst, can tho, vietnam",4,11,10,83.33333333333334
"vietnam natl univ agr, ctr interdisciplinary res rural dev, ngo xuan quang st, hanoi, vietnam",3,15,14,87.5
"hue univ, hue univ sci, dept chem, hue, vietnam",7,9,8,80.0
"vietnam acad sci & technol, space technol inst, 18 hoang quoc viet str, hanoi 10000, vietnam",1,16,15,88.23529411764706
"vietnam natl univ, ho chi minh city univ technol hcmut, sim, ho chi minh city, vietnam",0,16,12,70.58823529411765
"vietnam acad sci & technol, inst trop technol, hanoi, hoang quoc viet, vietnam",1,13,11,78.57142857142857
"ton duc thang univ, fac environm & labour safety, 19 nguyen huu tho st,dist 7, ho chi minh city, vietnam",5,20,20,95.23809523809523
"ton duc thang univ, fac sci appl, hoc chi minh city, vietnam",5,12,12,92.3076923076923
"cantho univ, sch business & econ, can tho, vietnam",4,9,9,90.0
"vietnam acad sci & techonl, dept bioresources, inst trop biol, 85 tran quoc toan rd,dist 3, ho chi minh city, vietnam",1,21,20,90.9090909090909
"hanoi univ, fac informat technol, hanoi, vietnam",8,7,7,87.5
"vietnam acad sci & technol, inst appl mat sci, 01 mac dinh chi,dist 1, ho chi minh city 70000, ho chi minh, vietnam",1,23,20,83.33333333333334
"vnu univ econ & business, fac dev econ, hanoi, vietnam",9,10,10,90.9090909090909
"ho chi minh city univ technol, fac comp sci & comp engn, ho chi minh city, vietnam",0,17,13,72.22222222222221
"hanoi univ sci & technol, sch chem engn, hai ba trung, ha noi, vietnam",8,14,14,93.33333333333333
"vietnam natl univ hanoi, 144 xuan thuy, hanoi, vietnam",9,9,7,70.0
"viet nam natl univ ho chi minh city univ sci, fac phys & engn phys, ho chi minh city, vietnam",0,20,16,76.19047619047619
"ho chi minh city univ technol hcmut, vietnam natl univ, sch ind management, ho chi minh city, vietnam",0,18,14,73.68421052631578
"vast, imbc, adv ctr bioorgan chem, 18 hoang quoc viet, hanoi, vietnam",1,12,12,92.3076923076923
"vietnam natl univ, hanoi univ sci, nano & energy ctr, hanoi 122118, vietnam",9,13,11,78.57142857142857
"vietnam natl univ, univ engn & technol, hanoi 144, vietnam",9,10,9,81.81818181818183
"vietnam natl univ forestry, fac forest resource & environm management, hanoi, vietnam",2,12,11,84.61538461538461
"vast, inst phys, 10 daotan, hanoi, vietnam",1,7,7,87.5
"hanoi univ sci & technol hust, sch mech engn, 1 daicoviet st, hanoi, vietnam",8,14,14,93.33333333333333
"hue univ, coll educ, dept math, hue, vietnam",7,8,8,88.88888888888889
"can tho univ, coll nat sci, dept math, can tho city, vietnam",4,12,10,76.92307692307693
"hue univ, coll sci, dept environm sci, 77 nguyen hue, hue, vietnam",7,12,10,76.92307692307693
"ton duc thang univ, fac civil engn, tan phong ward, 19 nguyen huu tho st,dist 7, ho chi minh city 700000, vietnam",5,22,22,95.65217391304348
"vast, 18 hoang quoc viet st, hanoi, vietnam",1,8,8,88.88888888888889
"univ sci, ho chi minh city, vietnam",0,7,7,87.5
"vietnam natl univ, univ engn & technol, adv mat & struct lab, 144 xuan thuy, hanoi, vietnam",9,17,15,83.33333333333334
"hanoi univ sci & technol, itims, hanoi 100000, vietnam",8,9,8,80.0
"vietnam natl univ, hanoi univ sci, nano & energy ctr, 334 nguyen trai, hanoi, vietnam",9,15,14,87.5
"hue univ, coll sci, deparment biotechnol, hue 47000, vietnam",7,9,8,80.0
"vietnam natl univ, hanoi vnu, sch med & pharm, 144 xuan thuy st, hanoi, vietnam",9,15,14,87.5
"vietnam acad sci & technol, inst phys, ctr quantum elect, pob 429, hanoi 10000, vietnam",1,15,14,87.5
"ton duc thang univ, pant abiot stress res grp, ho chi minh city, vietnam",5,14,14,93.33333333333333
"vietnam natl univ, hanoi univ sci, fac phys, 334 nguyen trai, hanoi, vietnam",9,13,12,85.71428571428571
"ha noi univ sci & technol, 01 dai co viet st, hanoi, vietnam",8,13,13,92.85714285714286
"vietnam natl univ hcmc, int univ, dept math, ho chi minh city, vietnam",0,13,12,85.71428571428571
"vietnam natl museum nat, 18 hoang quoc viet, hanoi, vietnam",1,10,9,81.81818181818183
"ton duc thang univ, fac elect & elect engn, wireless commun res grp, ho chi minh city, vietnam",5,18,17,89.47368421052632
"hanoi univ sci & technol, sch transportat engn, hanoi, vietnam",8,10,10,90.9090909090909
"vietnam natl univ hcmc, sch med, ho chi minh city, vietnam",0,11,10,83.33333333333334
"duy tan univ, entomol & parasitol lab, ctr mol biol, inst res & dev, 3 quang trung, da nang, vietnam",6,20,19,90.47619047619048
"hanoi univ sci & technol, sch mat sci & engn, 1 dai co viet, hanoi, vietnam",8,16,14,82.35294117647058
"cantho univ, coll informat & commun technol, cantho city, vietnam",4,10,9,81.81818181818183
"ton duc thang univ, fac sci appl, 19 nguyen huu tho, ho chi minh city, vietnam",5,16,16,94.11764705882352
"vietnam natl univ, john von neumann inst, hcmc, vietnam",0,9,8,80.0
"vietnam natl univ, univ sci, dept ecol & evolutionary biol, ird,umr marbec sedes ijl, 227 nguyen van cu st,dist 5, ho chi minh city, vietnam",0,25,24,92.3076923076923
"vietnam natl univ ho chi minh city vnuhcm, univ sci, dept ecol evolutionary biol, 227 nguyen van cu st,dist 5, ho chi minh city, vietnam",0,25,20,76.92307692307693
"ton duc thang univ, div computat math & engn cme, inst computat sci incos, ho chi minh city 700000, vietnam",5,20,19,90.47619047619048
"ho chi minh city univ technol, dept prod & operat management, ho chi minh city, vietnam",0,16,13,76.47058823529412
"hanoi univ sci, fac environm sci, dept environm ecol, hanoi, vietnam",9,11,9,75.0
"ho chi minh city univ technol, fac sci appl, dept appl phys, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,23,20,83.33333333333334
"hanoi univ sci & technol, vietnam japan int inst sci & technol, hanoi, vietnam",8,14,10,66.66666666666666
